team_id,opp_team_id,game_id,game_dt,result,team_goals,opp_goals,points_earned,mins
WHU,MC,260,2020-02-19T13:30:00Z,L,0,2,0,90
WHU,LIV,270,2020-02-24T14:00:00Z,L,2,3,0,90
WHU,SOU,275,2020-02-29T09:00:00Z,W,3,1,3,90
WHU,ARS,280,2020-03-07T09:00:00Z,L,0,1,0,90
WOL,LC,8,2019-08-11T08:00:00Z,D,0,0,1,90
WOL,MU,20,2019-08-19T14:00:00Z,D,1,1,1,90
WOL,BUR,30,2019-08-25T10:30:00Z,D,1,1,1,90
WOL,EVE,39,2019-09-01T08:00:00Z,L,2,3,0,90
WOL,CHE,46,2019-09-14T09:00:00Z,L,2,5,0,90
WOL,CP,57,2019-09-22T08:00:00Z,D,1,1,1,90
WOL,WAT,67,2019-09-28T09:00:00Z,W,2,0,3,90
WOL,MC,78,2019-10-06T08:00:00Z,W,2,0,3,90
WOL,SOU,87,2019-10-19T09:00:00Z,D,1,1,1,90
WOL,NEW,97,2019-10-27T09:00:00Z,D,1,1,1,90
WOL,ARS,102,2019-11-02T10:00:00Z,D,1,1,1,90
WOL,AVL,119,2019-11-10T08:00:00Z,W,2,1,3,90
WOL,BOU,122,2019-11-23T09:00:00Z,W,2,1,3,90
WOL,SHU,138,2019-12-01T08:00:00Z,D,1,1,1,90
WOL,WHU,144,2019-12-04T13:30:00Z,W,2,0,3,90
WOL,BHA,159,2019-12-08T10:30:00Z,D,2,2,1,90
WOL,TOT,168,2019-12-15T08:00:00Z,L,1,2,0,90
WOL,NOR,176,2019-12-21T09:00:00Z,W,2,1,3,90
WOL,MC,189,2019-12-27T13:45:00Z,W,3,2,3,90
WOL,LIV,198,2019-12-29T10:30:00Z,L,0,1,0,90
WOL,WAT,204,2020-01-01T09:00:00Z,L,1,2,0,90
WOL,NEW,216,2020-01-11T09:00:00Z,D,1,1,1,90
WOL,SOU,225,2020-01-18T09:00:00Z,W,3,2,3,90
WOL,LIV,239,2020-01-23T14:00:00Z,L,1,2,0,90
WOL,MU,248,2020-02-01T11:30:00Z,D,0,0,1,90
WOL,LC,254,2020-02-14T14:00:00Z,D,0,0,1,90
WOL,NOR,268,2020-02-23T08:00:00Z,W,3,0,3,90
WOL,TOT,278,2020-03-01T08:00:00Z,W,3,2,3,90
WOL,BHA,284,2020-03-07T09:00:00Z,D,0,0,1,90
ARS,NEW,9,2019-08-11T08:00:00Z,W,1,0,3,75
ARS,BUR,11,2019-08-17T06:30:00Z,W,2,1,3,75
ARS,LIV,27,2019-08-24T11:30:00Z,L,0,3,0,75
ARS,TOT,40,2019-09-01T10:30:00Z,D,2,2,1,75
ARS,WAT,49,2019-09-15T10:30:00Z,W,2,1,3,75
ARS,AVL,59,2019-09-22T10:30:00Z,L,1,2,0,75
ARS,MU,70,2019-09-30T14:00:00Z,D,1,1,1,75
ARS,BOU,77,2019-10-06T08:00:00Z,W,1,0,3,75
ARS,SHU,90,2019-10-21T14:00:00Z,L,0,1,0,75
ARS,CP,98,2019-10-27T11:30:00Z,D,2,2,1,75
ARS,WOL,102,2019-11-02T10:00:00Z,W,1,0,3,75
ARS,LC,117,2019-11-09T11:30:00Z,L,0,2,0,75
ARS,SOU,123,2019-11-23T09:00:00Z,L,1,2,0,75
ARS,NOR,137,2019-12-01T08:00:00Z,D,2,2,1,75
ARS,BHA,150,2019-12-05T14:15:00Z,D,1,1,1,75
ARS,WHU,160,2019-12-09T14:00:00Z,W,3,1,3,75
ARS,MC,169,2019-12-15T10:30:00Z,L,0,3,0,75
ARS,EVE,171,2019-12-21T06:30:00Z,D,0,0,1,75
ARS,BOU,181,2019-12-26T09:00:00Z,D,1,1,1,75
ARS,CHE,197,2019-12-29T08:00:00Z,W,1,0,3,75
ARS,MU,208,2020-01-01T14:00:00Z,W,2,0,3,75
ARS,CP,211,2020-01-11T06:30:00Z,D,1,1,1,75
ARS,SHU,221,2020-01-18T09:00:00Z,W,1,0,3,75
ARS,CHE,235,2020-01-21T14:15:00Z,D,1,1,1,75
ARS,BUR,249,2020-02-02T08:00:00Z,D,0,0,1,75
ARS,NEW,258,2020-02-16T10:30:00Z,W,2,0,3,75
ARS,EVE,269,2020-02-23T10:30:00Z,W,3,2,3,75
ARS,WHU,280,2020-03-07T09:00:00Z,D,0,0,1,75
AVL,TOT,7,2019-08-10T11:30:00Z,D,1,1,1,75
AVL,BOU,12,2019-08-17T09:00:00Z,L,1,2,0,75
AVL,EVE,21,2019-08-23T14:00:00Z,W,1,0,3,75
AVL,CP,33,2019-08-31T09:00:00Z,L,0,1,0,75
AVL,WHU,50,2019-09-16T14:00:00Z,D,0,0,1,75
AVL,ARS,59,2019-09-22T10:30:00Z,W,2,1,3,75
AVL,BUR,63,2019-09-28T09:00:00Z,D,1,1,1,75
AVL,NOR,74,2019-10-05T09:00:00Z,W,4,0,3,75
AVL,BHA,83,2019-10-19T09:00:00Z,D,1,1,1,75
AVL,MC,92,2019-10-26T06:30:00Z,L,0,3,0,75
AVL,LIV,103,2019-11-02T10:00:00Z,W,1,0,3,75
AVL,WOL,119,2019-11-10T08:00:00Z,L,0,1,0,75
AVL,NEW,130,2019-11-25T14:00:00Z,W,2,0,3,75
AVL,MU,140,2019-12-01T10:30:00Z,D,2,2,1,75
AVL,CHE,146,2019-12-04T13:30:00Z,L,1,2,0,75
AVL,LC,156,2019-12-08T08:00:00Z,L,1,4,0,75
AVL,SHU,165,2019-12-14T09:00:00Z,L,0,2,0,75
AVL,SOU,173,2019-12-21T09:00:00Z,L,1,3,0,75
AVL,NOR,182,2019-12-26T09:00:00Z,W,1,0,3,75
AVL,WAT,193,2019-12-28T09:00:00Z,L,0,3,0,75
AVL,BUR,201,2020-01-01T06:30:00Z,W,2,0,3,75
AVL,MC,219,2020-01-12T09:30:00Z,L,0,5,0,75
AVL,BHA,222,2020-01-18T09:00:00Z,D,1,1,1,75
AVL,WAT,231,2020-01-21T13:30:00Z,D,1,1,1,75
AVL,BOU,242,2020-02-01T09:00:00Z,L,1,2,0,75
AVL,TOT,257,2020-02-16T08:00:00Z,D,2,2,1,75
AVL,SOU,265,2020-02-22T09:00:00Z,L,0,1,0,75
AVL,LC,288,2020-03-09T15:00:00Z,L,0,2,0,75
BOU,SHU,3,2019-08-10T09:00:00Z,W,1,0,3,75
BOU,AVL,12,2019-08-17T09:00:00Z,W,2,1,3,75
BOU,MC,28,2019-08-25T08:00:00Z,L,1,3,0,75
BOU,LC,34,2019-08-31T09:00:00Z,L,1,3,0,75
BOU,EVE,48,2019-09-15T08:00:00Z,W,3,1,3,75
BOU,SOU,51,2019-09-20T14:00:00Z,W,2,1,3,75
BOU,WHU,62,2019-09-28T09:00:00Z,D,2,2,1,75
BOU,ARS,77,2019-10-06T08:00:00Z,L,0,1,0,75
BOU,NOR,82,2019-10-19T09:00:00Z,D,0,0,1,75
BOU,WAT,94,2019-10-26T09:00:00Z,D,0,0,1,75
BOU,MU,101,2019-11-02T07:30:00Z,W,1,0,3,75
BOU,NEW,114,2019-11-09T09:00:00Z,L,1,2,0,75
BOU,WOL,122,2019-11-23T09:00:00Z,L,1,2,0,75
BOU,TOT,135,2019-11-30T09:00:00Z,L,1,3,0,75
BOU,CP,141,2019-12-03T13:30:00Z,D,0,0,1,75
BOU,LIV,152,2019-12-07T09:00:00Z,L,0,3,0,75
BOU,CHE,163,2019-12-14T09:00:00Z,D,0,0,1,75
BOU,BUR,172,2019-12-21T09:00:00Z,D,0,0,1,75
BOU,ARS,181,2019-12-26T09:00:00Z,D,1,1,1,75
BOU,BHA,190,2019-12-28T06:30:00Z,L,0,1,0,75
BOU,WHU,207,2020-01-01T11:30:00Z,L,0,4,0,75
BOU,WAT,218,2020-01-12T08:00:00Z,L,0,2,0,75
BOU,NOR,224,2020-01-18T09:00:00Z,L,0,1,0,75
BOU,BHA,230,2020-01-21T13:30:00Z,W,3,0,3,75
BOU,AVL,242,2020-02-01T09:00:00Z,W,2,1,3,75
BOU,SHU,253,2020-02-09T08:00:00Z,D,1,1,1,75
BOU,BUR,262,2020-02-22T09:00:00Z,L,0,2,0,75
BOU,CHE,273,2020-02-29T09:00:00Z,W,2,1,3,75
BOU,LIV,279,2020-03-07T06:30:00Z,L,1,2,0,75
BHA,WAT,6,2019-08-10T09:00:00Z,W,2,0,3,75
BHA,WHU,13,2019-08-17T09:00:00Z,D,1,1,1,75
BHA,SOU,23,2019-08-24T09:00:00Z,L,0,1,0,75
BHA,MC,35,2019-08-31T09:00:00Z,L,0,3,0,75
BHA,BUR,42,2019-09-14T09:00:00Z,W,1,0,3,75
BHA,NEW,56,2019-09-21T11:30:00Z,D,0,0,1,75
BHA,CHE,64,2019-09-28T09:00:00Z,L,0,1,0,75
BHA,TOT,71,2019-10-05T06:30:00Z,W,3,0,3,75
BHA,AVL,83,2019-10-19T09:00:00Z,D,1,1,1,75
BHA,EVE,93,2019-10-26T09:00:00Z,L,1,2,0,75
BHA,NOR,104,2019-11-02T10:00:00Z,W,1,0,3,75
BHA,MU,118,2019-11-10T08:00:00Z,L,1,3,0,75
BHA,LC,124,2019-11-23T09:00:00Z,L,0,1,0,75
BHA,LIV,134,2019-11-30T09:00:00Z,L,0,2,0,75
BHA,ARS,150,2019-12-05T14:15:00Z,D,1,1,1,75
BHA,WOL,159,2019-12-08T10:30:00Z,D,2,2,1,75
BHA,CP,170,2019-12-16T13:45:00Z,W,1,0,3,75
BHA,SHU,174,2019-12-21T09:00:00Z,L,0,1,0,75
BHA,TOT,180,2019-12-26T06:30:00Z,L,1,2,0,75
BHA,BOU,190,2019-12-28T06:30:00Z,W,1,0,3,75
BHA,CHE,200,2020-01-01T06:30:00Z,L,0,1,0,75
BHA,EVE,213,2020-01-11T09:00:00Z,L,0,1,0,75
BHA,AVL,222,2020-01-18T09:00:00Z,D,1,1,1,75
BHA,BOU,230,2020-01-21T13:30:00Z,L,0,3,0,75
BHA,WHU,247,2020-02-01T09:00:00Z,L,2,3,0,75
BHA,WAT,252,2020-02-08T11:30:00Z,L,0,1,0,75
BHA,SHU,264,2020-02-22T09:00:00Z,D,1,1,1,75
BHA,CP,272,2020-02-29T06:30:00Z,L,0,1,0,75
BHA,WOL,284,2020-03-07T09:00:00Z,D,0,0,1,75
BUR,SOU,4,2019-08-10T09:00:00Z,W,3,0,3,75
BUR,ARS,11,2019-08-17T06:30:00Z,L,1,2,0,75
BUR,WOL,30,2019-08-25T10:30:00Z,W,1,0,3,75
BUR,LIV,38,2019-08-31T11:30:00Z,L,0,2,0,75
BUR,BHA,42,2019-09-14T09:00:00Z,L,0,1,0,75
BUR,NOR,53,2019-09-21T09:00:00Z,W,2,0,3,75
BUR,AVL,63,2019-09-28T09:00:00Z,D,1,1,1,75
BUR,EVE,72,2019-10-05T09:00:00Z,W,1,0,3,75
BUR,LC,85,2019-10-19T09:00:00Z,L,1,2,0,75
BUR,CHE,96,2019-10-26T11:30:00Z,L,0,4,0,75
BUR,SHU,106,2019-11-02T10:00:00Z,L,0,3,0,75
BUR,WHU,113,2019-11-09T09:00:00Z,W,3,0,3,75
BUR,WAT,127,2019-11-23T09:00:00Z,W,1,0,3,75
BUR,CP,132,2019-11-30T09:00:00Z,L,0,1,0,75
BUR,MC,142,2019-12-03T14:15:00Z,L,0,2,0,75
BUR,TOT,153,2019-12-07T09:00:00Z,L,0,5,0,75
BUR,NEW,162,2019-12-14T09:00:00Z,W,1,0,3,75
BUR,BOU,172,2019-12-21T09:00:00Z,D,0,0,1,75
BUR,EVE,185,2019-12-26T09:00:00Z,D,0,0,1,75
BUR,MU,196,2019-12-28T13:45:00Z,L,0,1,0,75
BUR,AVL,201,2020-01-01T06:30:00Z,L,0,2,0,75
BUR,CHE,212,2020-01-11T09:00:00Z,L,0,3,0,75
BUR,LC,228,2020-01-19T08:00:00Z,D,1,1,1,75
BUR,MU,238,2020-01-22T14:15:00Z,W,2,0,3,75
BUR,ARS,249,2020-02-02T08:00:00Z,D,0,0,1,75
BUR,SOU,255,2020-02-15T06:30:00Z,W,2,1,3,75
BUR,BOU,262,2020-02-22T09:00:00Z,W,2,0,3,75
BUR,NEW,274,2020-02-29T09:00:00Z,D,0,0,1,75
BUR,TOT,285,2020-03-07T11:30:00Z,D,1,1,1,75
CHE,MU,10,2019-08-11T10:30:00Z,L,0,3,0,75
CHE,LC,19,2019-08-18T10:30:00Z,D,1,1,1,75
CHE,NOR,22,2019-08-24T06:30:00Z,W,3,2,3,75
CHE,SHU,32,2019-08-31T09:00:00Z,W,2,1,3,75
CHE,WOL,46,2019-09-14T09:00:00Z,W,4,1,3,75
CHE,LIV,60,2019-09-22T10:30:00Z,L,1,2,0,75
CHE,BHA,64,2019-09-28T09:00:00Z,W,1,0,3,75
CHE,SOU,79,2019-10-06T08:00:00Z,W,3,1,3,75
CHE,NEW,84,2019-10-19T09:00:00Z,W,1,0,3,75
CHE,BUR,96,2019-10-26T11:30:00Z,W,4,0,3,75
CHE,WAT,108,2019-11-02T12:30:00Z,W,2,0,3,75
CHE,CP,112,2019-11-09T06:30:00Z,W,1,0,3,75
CHE,MC,128,2019-11-23T11:30:00Z,L,1,2,0,75
CHE,WHU,133,2019-11-30T09:00:00Z,L,0,1,0,75
CHE,AVL,146,2019-12-04T13:30:00Z,W,2,1,3,75
CHE,EVE,151,2019-12-07T06:30:00Z,L,1,2,0,75
CHE,BOU,163,2019-12-14T09:00:00Z,D,0,0,1,75
CHE,TOT,179,2019-12-22T10:30:00Z,W,2,0,3,75
CHE,SOU,183,2019-12-26T09:00:00Z,L,0,2,0,75
CHE,ARS,197,2019-12-29T08:00:00Z,L,0,1,0,75
CHE,BHA,200,2020-01-01T06:30:00Z,W,1,0,3,75
CHE,BUR,212,2020-01-11T09:00:00Z,W,3,0,3,75
CHE,NEW,227,2020-01-18T11:30:00Z,D,0,0,1,75
CHE,ARS,235,2020-01-21T14:15:00Z,D,1,1,1,75
CHE,LC,241,2020-02-01T06:30:00Z,D,2,2,1,75
CHE,MU,259,2020-02-17T14:00:00Z,L,0,2,0,75
CHE,TOT,261,2020-02-22T06:30:00Z,W,2,0,3,75
CHE,BOU,273,2020-02-29T09:00:00Z,L,1,2,0,75
CHE,EVE,286,2020-03-08T09:00:00Z,W,4,0,3,75
CP,EVE,5,2019-08-10T09:00:00Z,D,0,0,1,75
CP,SHU,18,2019-08-18T08:00:00Z,L,0,1,0,75
CP,MU,24,2019-08-24T09:00:00Z,W,1,0,3,75
CP,AVL,33,2019-08-31T09:00:00Z,W,1,0,3,75
CP,TOT,45,2019-09-14T09:00:00Z,L,0,4,0,75
CP,WOL,57,2019-09-22T08:00:00Z,W,1,0,3,75
CP,NOR,65,2019-09-28T09:00:00Z,W,1,0,3,75
CP,WHU,76,2019-10-05T11:30:00Z,D,1,1,1,75
CP,MC,88,2019-10-19T11:30:00Z,L,0,2,0,75
CP,ARS,98,2019-10-27T11:30:00Z,D,2,2,1,75
CP,LC,109,2019-11-03T08:00:00Z,L,0,1,0,75
CP,CHE,112,2019-11-09T06:30:00Z,L,0,1,0,75
CP,LIV,125,2019-11-23T09:00:00Z,L,0,1,0,75
CP,BUR,132,2019-11-30T09:00:00Z,W,1,0,3,75
CP,BOU,141,2019-12-03T13:30:00Z,D,0,0,1,75
CP,WAT,154,2019-12-07T09:00:00Z,D,0,0,1,75
CP,BHA,170,2019-12-16T13:45:00Z,L,0,1,0,75
CP,NEW,175,2019-12-21T09:00:00Z,D,0,0,1,75
CP,WHU,184,2019-12-26T09:00:00Z,D,1,1,1,75
CP,SOU,192,2019-12-28T09:00:00Z,D,1,1,1,75
CP,NOR,206,2020-01-01T11:30:00Z,L,0,1,0,75
CP,ARS,211,2020-01-11T06:30:00Z,D,1,1,1,75
CP,MC,223,2020-01-18T09:00:00Z,W,1,0,3,75
CP,SOU,234,2020-01-21T13:30:00Z,L,0,2,0,75
CP,SHU,243,2020-02-01T09:00:00Z,L,0,1,0,75
CP,EVE,251,2020-02-08T06:30:00Z,L,1,2,0,75
CP,NEW,263,2020-02-22T09:00:00Z,W,1,0,3,75
CP,BHA,272,2020-02-29T06:30:00Z,W,1,0,3,75
CP,WAT,281,2020-03-07T09:00:00Z,W,1,0,3,75
EVE,CP,5,2019-08-10T09:00:00Z,D,0,0,1,75
EVE,WAT,14,2019-08-17T09:00:00Z,W,1,0,3,75
EVE,AVL,21,2019-08-23T14:00:00Z,L,0,1,0,75
EVE,WOL,39,2019-09-01T08:00:00Z,D,2,2,1,75
EVE,BOU,48,2019-09-15T08:00:00Z,L,1,3,0,75
EVE,SHU,54,2019-09-21T09:00:00Z,L,0,1,0,75
EVE,MC,68,2019-09-28T11:30:00Z,L,1,2,0,75
EVE,BUR,72,2019-10-05T09:00:00Z,L,0,1,0,75
EVE,WHU,81,2019-10-19T06:30:00Z,W,1,0,3,75
EVE,BHA,93,2019-10-26T09:00:00Z,W,2,1,3,75
EVE,TOT,110,2019-11-03T10:30:00Z,L,0,1,0,75
EVE,SOU,115,2019-11-09T09:00:00Z,W,2,1,3,75
EVE,NOR,126,2019-11-23T09:00:00Z,L,0,1,0,75
EVE,LC,139,2019-12-01T10:30:00Z,D,1,1,1,75
EVE,LIV,148,2019-12-04T14:15:00Z,L,2,4,0,75
EVE,CHE,151,2019-12-07T06:30:00Z,W,2,1,3,75
EVE,MU,167,2019-12-15T08:00:00Z,W,1,0,3,75
EVE,ARS,171,2019-12-21T06:30:00Z,D,0,0,1,75
EVE,BUR,185,2019-12-26T09:00:00Z,D,0,0,1,75
EVE,NEW,191,2019-12-28T09:00:00Z,W,2,1,3,75
EVE,MC,205,2020-01-01T11:30:00Z,L,1,2,0,75
EVE,BHA,213,2020-01-11T09:00:00Z,W,1,0,3,75
EVE,WHU,226,2020-01-18T09:00:00Z,D,1,1,1,75
EVE,NEW,232,2020-01-21T13:30:00Z,W,2,0,3,75
EVE,WAT,246,2020-02-01T09:00:00Z,D,2,2,1,75
EVE,CP,251,2020-02-08T06:30:00Z,W,2,1,3,75
EVE,ARS,269,2020-02-23T10:30:00Z,L,2,3,0,75
EVE,MU,277,2020-03-01T08:00:00Z,D,1,1,1,75
EVE,CHE,286,2020-03-08T09:00:00Z,L,0,4,0,75
LC,WOL,8,2019-08-11T08:00:00Z,D,0,0,1,75
LC,CHE,19,2019-08-18T10:30:00Z,D,1,1,1,75
LC,SHU,25,2019-08-24T09:00:00Z,W,2,1,3,75
LC,BOU,34,2019-08-31T09:00:00Z,W,3,1,3,75
LC,MU,43,2019-09-14T09:00:00Z,L,0,1,0,75
LC,TOT,52,2019-09-21T06:30:00Z,D,1,1,1,75
LC,NEW,69,2019-09-29T10:30:00Z,W,4,0,3,75
LC,LIV,73,2019-10-05T09:00:00Z,L,0,1,0,75
LC,BUR,85,2019-10-19T09:00:00Z,W,2,1,3,75
LC,SOU,91,2019-10-25T14:00:00Z,W,7,0,3,75
LC,CP,109,2019-11-03T08:00:00Z,W,1,0,3,75
LC,ARS,117,2019-11-09T11:30:00Z,W,2,0,3,75
LC,BHA,124,2019-11-23T09:00:00Z,W,1,0,3,75
LC,EVE,139,2019-12-01T10:30:00Z,D,1,1,1,75
LC,WAT,143,2019-12-04T13:30:00Z,W,1,0,3,75
LC,AVL,156,2019-12-08T08:00:00Z,W,4,1,3,75
LC,NOR,164,2019-12-14T09:00:00Z,D,1,1,1,75
LC,MC,177,2019-12-21T11:30:00Z,L,1,3,0,75
LC,LIV,188,2019-12-26T14:00:00Z,L,0,3,0,75
LC,WHU,195,2019-12-28T11:30:00Z,W,2,1,3,75
LC,NEW,202,2020-01-01T09:00:00Z,W,2,0,3,75
LC,SOU,214,2020-01-11T09:00:00Z,D,1,1,1,75
LC,BUR,228,2020-01-19T08:00:00Z,D,1,1,1,75
LC,WHU,236,2020-01-22T13:30:00Z,W,2,1,3,75
LC,CHE,241,2020-02-01T06:30:00Z,D,2,2,1,75
LC,WOL,254,2020-02-14T14:00:00Z,D,0,0,1,75
LC,MC,266,2020-02-22T11:30:00Z,D,0,0,1,75
LC,NOR,271,2020-02-28T14:00:00Z,L,0,1,0,75
LC,AVL,288,2020-03-09T15:00:00Z,W,2,0,3,75
LIV,NOR,1,2019-08-09T14:00:00Z,W,4,1,3,75
LIV,SOU,16,2019-08-17T09:00:00Z,W,2,0,3,75
LIV,ARS,27,2019-08-24T11:30:00Z,W,3,0,3,75
LIV,BUR,38,2019-08-31T11:30:00Z,W,2,0,3,75
LIV,NEW,41,2019-09-14T06:30:00Z,W,3,1,3,75
LIV,CHE,60,2019-09-22T10:30:00Z,W,2,1,3,75
LIV,SHU,61,2019-09-28T06:30:00Z,W,1,0,3,75
LIV,LC,73,2019-10-05T09:00:00Z,W,1,0,3,75
LIV,MU,89,2019-10-20T10:30:00Z,L,0,1,0,75
LIV,TOT,99,2019-10-27T11:30:00Z,W,2,1,3,75
LIV,AVL,103,2019-11-02T10:00:00Z,L,0,1,0,75
LIV,MC,120,2019-11-10T10:30:00Z,W,3,0,3,75
LIV,CP,125,2019-11-23T09:00:00Z,W,1,0,3,75
LIV,BHA,134,2019-11-30T09:00:00Z,W,2,0,3,75
LIV,EVE,148,2019-12-04T14:15:00Z,W,4,2,3,75
LIV,BOU,152,2019-12-07T09:00:00Z,W,3,0,3,75
LIV,WAT,161,2019-12-14T06:30:00Z,W,1,0,3,75
LIV,LC,188,2019-12-26T14:00:00Z,W,3,0,3,75
LIV,WOL,198,2019-12-29T10:30:00Z,W,1,0,3,75
LIV,SHU,209,2020-01-02T14:00:00Z,W,2,0,3,75
LIV,TOT,217,2020-01-11T11:30:00Z,W,1,0,3,75
LIV,MU,229,2020-01-19T10:30:00Z,W,1,0,3,75
LIV,WOL,239,2020-01-23T14:00:00Z,D,1,1,1,75
LIV,WHU,240,2020-01-29T13:45:00Z,W,2,0,3,75
LIV,SOU,244,2020-02-01T09:00:00Z,W,3,0,3,75
LIV,NOR,256,2020-02-15T11:30:00Z,D,0,0,1,75
LIV,WHU,270,2020-02-24T14:00:00Z,D,2,2,1,75
LIV,WAT,276,2020-02-29T11:30:00Z,L,0,3,0,75
LIV,BOU,279,2020-03-07T06:30:00Z,W,2,1,3,75
MC,WHU,2,2019-08-10T06:30:00Z,W,3,0,3,75
MC,TOT,17,2019-08-17T11:30:00Z,D,2,2,1,75
MC,BOU,28,2019-08-25T08:00:00Z,W,3,1,3,75
MC,BHA,35,2019-08-31T09:00:00Z,W,3,0,3,75
MC,NOR,47,2019-09-14T11:30:00Z,L,1,3,0,75
MC,WAT,55,2019-09-21T09:00:00Z,W,7,0,3,75
MC,EVE,68,2019-09-28T11:30:00Z,W,2,1,3,75
MC,WOL,78,2019-10-06T08:00:00Z,D,0,0,1,75
MC,CP,88,2019-10-19T11:30:00Z,W,2,0,3,75
MC,AVL,92,2019-10-26T06:30:00Z,W,3,0,3,75
MC,SOU,105,2019-11-02T10:00:00Z,D,1,1,1,75
MC,LIV,120,2019-11-10T10:30:00Z,L,0,3,0,75
MC,CHE,128,2019-11-23T11:30:00Z,W,2,1,3,75
MC,NEW,131,2019-11-30T06:30:00Z,D,1,1,1,75
MC,BUR,142,2019-12-03T14:15:00Z,W,2,0,3,75
MC,MU,155,2019-12-07T11:30:00Z,L,0,2,0,75
MC,ARS,169,2019-12-15T10:30:00Z,W,3,0,3,75
MC,LC,177,2019-12-21T11:30:00Z,W,3,1,3,75
MC,WOL,189,2019-12-27T13:45:00Z,W,2,1,3,75
MC,SHU,199,2019-12-29T12:00:00Z,W,1,0,3,75
MC,EVE,205,2020-01-01T11:30:00Z,W,2,1,3,75
MC,AVL,219,2020-01-12T09:30:00Z,W,5,0,3,75
MC,CP,223,2020-01-18T09:00:00Z,L,0,1,0,75
MC,SHU,233,2020-01-21T13:30:00Z,W,1,0,3,75
MC,TOT,250,2020-02-02T10:30:00Z,L,0,2,0,75
MC,WHU,260,2020-02-19T13:30:00Z,W,2,0,3,75
MC,LC,266,2020-02-22T11:30:00Z,D,0,0,1,75
MC,MU,287,2020-03-08T11:30:00Z,L,0,1,0,75
MU,CHE,10,2019-08-11T10:30:00Z,W,3,0,3,75
MU,WOL,20,2019-08-19T14:00:00Z,D,1,1,1,75
MU,CP,24,2019-08-24T09:00:00Z,L,0,1,0,75
MU,SOU,31,2019-08-31T06:30:00Z,D,1,1,1,75
MU,LC,43,2019-09-14T09:00:00Z,W,1,0,3,75
MU,WHU,58,2019-09-22T08:00:00Z,L,0,1,0,75
MU,ARS,70,2019-09-30T14:00:00Z,D,1,1,1,75
MU,NEW,80,2019-10-06T10:30:00Z,L,0,1,0,75
MU,LIV,89,2019-10-20T10:30:00Z,W,1,0,3,75
MU,NOR,100,2019-10-27T11:30:00Z,W,3,0,3,75
MU,BOU,101,2019-11-02T07:30:00Z,L,0,1,0,75
MU,BHA,118,2019-11-10T08:00:00Z,W,3,1,3,75
MU,SHU,129,2019-11-24T10:30:00Z,L,1,2,0,75
MU,AVL,140,2019-12-01T10:30:00Z,D,2,2,1,75
MU,TOT,145,2019-12-04T13:30:00Z,W,2,1,3,75
MU,MC,155,2019-12-07T11:30:00Z,W,2,0,3,75
MU,EVE,167,2019-12-15T08:00:00Z,L,0,1,0,75
MU,WAT,178,2019-12-22T08:00:00Z,L,0,2,0,75
MU,NEW,187,2019-12-26T11:30:00Z,W,4,1,3,75
MU,BUR,196,2019-12-28T13:45:00Z,W,1,0,3,75
MU,ARS,208,2020-01-01T14:00:00Z,L,0,2,0,75
MU,NOR,215,2020-01-11T09:00:00Z,W,3,0,3,75
MU,LIV,229,2020-01-19T10:30:00Z,L,0,1,0,75
MU,BUR,238,2020-01-22T14:15:00Z,L,0,2,0,75
MU,WOL,248,2020-02-01T11:30:00Z,D,0,0,1,75
MU,CHE,259,2020-02-17T14:00:00Z,W,2,0,3,75
MU,WAT,267,2020-02-23T08:00:00Z,W,3,0,3,75
MU,EVE,277,2020-03-01T08:00:00Z,D,1,1,1,75
MU,MC,287,2020-03-08T11:30:00Z,W,1,0,3,75
NEW,ARS,9,2019-08-11T08:00:00Z,L,0,1,0,75
NEW,NOR,15,2019-08-17T09:00:00Z,L,0,3,0,75
NEW,TOT,29,2019-08-25T10:30:00Z,W,1,0,3,75
NEW,WAT,36,2019-08-31T09:00:00Z,D,1,1,1,75
NEW,LIV,41,2019-09-14T06:30:00Z,L,1,3,0,75
NEW,BHA,56,2019-09-21T11:30:00Z,D,0,0,1,75
NEW,LC,69,2019-09-29T10:30:00Z,L,0,4,0,75
NEW,MU,80,2019-10-06T10:30:00Z,W,1,0,3,75
NEW,CHE,84,2019-10-19T09:00:00Z,L,0,1,0,75
NEW,WOL,97,2019-10-27T09:00:00Z,D,1,1,1,75
NEW,WHU,107,2019-11-02T10:00:00Z,W,3,1,3,75
NEW,BOU,114,2019-11-09T09:00:00Z,W,2,1,3,75
NEW,AVL,130,2019-11-25T14:00:00Z,L,0,2,0,75
NEW,MC,131,2019-11-30T06:30:00Z,D,1,1,1,75
NEW,SHU,149,2019-12-05T13:30:00Z,W,2,0,3,75
NEW,SOU,157,2019-12-08T08:00:00Z,D,1,1,1,75
NEW,BUR,162,2019-12-14T09:00:00Z,L,0,1,0,75
NEW,CP,175,2019-12-21T09:00:00Z,D,0,0,1,75
NEW,MU,187,2019-12-26T11:30:00Z,L,1,4,0,75
NEW,EVE,191,2019-12-28T09:00:00Z,L,1,2,0,75
NEW,LC,202,2020-01-01T09:00:00Z,L,0,2,0,75
NEW,WOL,216,2020-01-11T09:00:00Z,D,1,1,1,75
NEW,CHE,227,2020-01-18T11:30:00Z,D,0,0,1,75
NEW,EVE,232,2020-01-21T13:30:00Z,L,0,2,0,75
NEW,NOR,245,2020-02-01T09:00:00Z,D,0,0,1,75
NEW,ARS,258,2020-02-16T10:30:00Z,L,0,2,0,75
